Partner_transaction_id,Amount,Rmb_amount,Fee,Settlement,Rmb_settlement,Currency,Rate,Payment_time,Settlement_time,Type,Status,Stem_from,Remarks
149947486102490073	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 10:59:01,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149656723111417922	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 10:59:08,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149993068558996280	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 11:01:33,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149352248837100129	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:03:47,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136004431609185954	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:04:33,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136005803794832253	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:05:16,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135949802775218847	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:05:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149936341518029060	,17.18	,108.00	,4.78	,12.40	,77.97	,USD,6.28790000	,2018-04-18 11:06:06,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
135849616632999138	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:07:37,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149509050932167426	,18.77	,118.00	,4.87	,13.90	,87.40	,USD,6.28790000	,2018-04-18 11:09:49,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149511010219433200	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 11:13:03,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149999368442006681	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:14:40,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135953470618277936	,17.18	,108.00	,2.71	,14.47	,90.99	,USD,6.28790000	,2018-04-18 11:15:09,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149357260823545324	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:16:05,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149511654962412428	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:16:52,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135853452845083235	,9.38	,59.00	,1.39	,7.99	,50.24	,USD,6.28790000	,2018-04-18 11:17:05,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150001860872681683	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:20:53,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135956074215081949	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:20:58,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149949895494814379	,9.38	,59.00	,1.81	,7.57	,47.60	,USD,6.28790000	,2018-04-18 11:21:19,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149359360542663020	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:21:42,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149958574538157979	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:21:44,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136010983061408238	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:21:46,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135916369747955434	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:22:35,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149951155368500564	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:22:46,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149950623760902199	,9.38	,59.00	,3.88	,5.50	,34.58	,USD,6.28790000	,2018-04-18 11:24:00,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149666607926336509	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:27:16,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135919897024304854	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:29:01,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150005584972276983	,9.38	,59.00	,3.46	,5.92	,37.22	,USD,6.28790000	,2018-04-18 11:30:22,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150006648938180889	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 11:30:47,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149341161516991308	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 11:31:12,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136016275379396835	,28.12	,177.00	,7.50	,20.62	,129.78	,USD,6.29410000	,2018-04-18 11:34:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
136015827814030443	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 11:36:31,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149950621227095962	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 11:36:35,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149964006903134484	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 11:37:08,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149342365798396412	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 11:37:42,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135862272007053746	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 11:37:58,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149968374463027276	,9.37	,59.00	,1.39	,7.98	,50.23	,USD,6.29410000	,2018-04-18 11:43:03,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135923817705406531	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 11:44:38,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149969382905870964	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 11:47:56,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150016672477009579	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 11:50:49,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149675819272740705	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 11:50:49,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149666411714144703	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 11:54:00,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149370420116504005	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 11:55:31,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135929193290187759	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 11:56:11,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149965855453811995	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 11:56:21,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150018296854468369	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 11:59:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135931181364447244	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:02:35,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135931097743868357	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 12:04:10,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135932497205660441	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:05:10,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136025963948901859	,17.16	,108.00	,2.71	,14.45	,90.95	,USD,6.29410000	,2018-04-18 12:06:02,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149376132528922008	,9.37	,59.00	,1.39	,7.98	,50.23	,USD,6.29410000	,2018-04-18 12:12:35,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150026892495190294	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:16:11,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149981926845614366	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:16:35,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149686263051302913	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 12:22:27,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149985118570385698	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:24:48,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149986714917259088	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 12:29:26,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149994106646454663	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:44:19,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149978453878220864	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:48:07,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149990243321055184	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 12:53:27,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149982877059834565	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:54:09,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149982261828205566	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 12:58:08,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150000770680921198	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 12:59:11,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150001946816314881	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 13:02:21,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135951089258866035	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 13:04:30,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135890440288815045	,8.58	,54.00	,3.81	,4.77	,30.02	,USD,6.29410000	,2018-04-18 13:08:21,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135952937687556850	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 13:10:53,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150000799276008862	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 13:18:25,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149558834292226929	,9.37	,59.00	,1.39	,7.98	,50.23	,USD,6.29410000	,2018-04-18 13:30:34,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150018186780146887	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 13:34:51,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135899428768570043	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 13:35:01,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135999754415152048	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 13:35:57,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149385093482088812	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 13:41:35,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135963829649984039	,9.37	,59.00	,1.81	,7.56	,47.58	,USD,6.29410000	,2018-04-18 13:43:29,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149715019130562125	,9.37	,59.00	,1.81	,7.56	,47.58	,USD,6.29410000	,2018-04-18 13:46:39,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150003681606353885	,26.53	,167.00	,6.18	,20.35	,128.08	,USD,6.29410000	,2018-04-18 13:46:45,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
150007713172146368	,17.16	,108.00	,4.78	,12.38	,77.92	,USD,6.29410000	,2018-04-18 13:52:27,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g 等多件
149567430831081125	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 13:58:57,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150011941350723987	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 14:02:22,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136011626360855947	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 14:08:27,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150032915105870570	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 14:29:49,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135983289839510851	,9.37	,59.00	,1.81	,7.56	,47.58	,USD,6.29410000	,2018-04-18 14:39:42,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136023946372411755	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 14:46:40,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149737195742951928	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 14:52:59,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150063686149881189	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 15:13:40,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136091287319292330	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 15:19:01,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150045877646359485	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 15:19:26,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135996701588669032	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 15:23:43,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136001909728365738	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 15:32:55,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149450752230936106	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 15:37:29,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149426785250780720	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 15:41:46,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150118508486916382	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 15:44:56,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136045086674253933	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 15:47:42,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149757159918353212	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 15:52:52,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135947588207150134	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 15:57:58,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136048698785545448	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 15:58:51,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150084546521560779	,28.12	,177.00	,6.24	,21.88	,137.71	,USD,6.29410000	,2018-04-18 16:01:20,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149458536777748428	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 16:02:52,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149459096996549114	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 16:03:05,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149616598155382513	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 16:10:19,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149462232505612907	,8.58	,54.00	,3.43	,5.15	,32.41	,USD,6.29410000	,2018-04-18 16:10:27,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136016581320516551	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 16:13:44,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150130996815247868	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 16:16:41,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149439385128663506	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 16:16:54,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150135588158341860	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 16:22:19,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150085275707940877	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 16:30:34,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150092471631383987	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 16:46:22,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149629142598699614	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 16:47:50,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150087429648185993	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 16:52:41,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136068970716528057	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 17:00:52,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136071546017027650	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 17:06:28,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150161208130951795	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 17:25:15,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150107815498633199	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 17:27:03,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150108403512954881	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 17:27:28,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
135976540008683636	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 17:28:37,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150161264698932967	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 17:29:59,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
150116829120833782	,9.37	,59.00	,3.88	,5.49	,34.55	,USD,6.29410000	,2018-04-18 18:07:53,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136050069798135133	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 18:11:03,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
149808315624055829	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 18:38:48,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
136066701287698635	,9.37	,59.00	,3.46	,5.91	,37.20	,USD,6.29410000	,2018-04-18 19:06:46,2018-04-23 12:36:00,P,L,T,进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g
